,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
13,443363,1345751,443363,Great suites in excellent location!,1950 - 2400,Apartment,"790, 690",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/thumber_6686609.v.4780b573adc1b8377c9498d147358964.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/thumber_6686609.v.4780b573adc1b8377c9498d147358964.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/slide_6686609.v.4780b573adc1b8377c9498d147358964.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/443363,43.674876200000,-79.569114100000,adbbec68e00d9a482fff75efdd44e313,10 Willowridge Road,False,Toronto,Ontario,10 Willowridge Road,,,4162492541,,Phone||Text||Email,https://hrpm.ca/properties/10-willowridge-road/,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Coin/Card']"
14,556494,36867,556494,"Welcome to Brookbanks Apartments Offering 1, 2, 3 and 4-bedroom's in the Heart of North York!",2275 - 3050,Apartment,"950, 1091, 1372",Immediate,"Immediate, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/thumber_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/thumber_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/slide_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/556494,43.751731100000,-79.331901100000,a575096f112c0350e1a837b5f5224df8,15 Brookbanks Drive,False,Toronto,Ontario,15 Brookbanks Drive,,,6479565259,,Phone||Text||Email,https://www.realstar.ca/apartments/on/toronto/brookbanks-apartments,1,Smoke Free Building,Long Term,"underground, outdoor",active,,3,RSYNC,0,1 - 3,No,1 - 1.5,True,True,"['Water', 'Heat']","['Dishwasher', 'Laundry - Shared', 'Balcony', 'Microwave']"
15,561727,1162718,561727,"1 BED + DEN 1 BATH - CONDOMINIUM FOR RENT - 47 MUTUAL STREET, TORONTO, ONTARIO",2300,Apartment,600,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561727/thumber_9808142.v.238b3f9f357f02fae98e1abc2a48f565.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561727/thumber_9808142.v.238b3f9f357f02fae98e1abc2a48f565.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561727/slide_9808142.v.238b3f9f357f02fae98e1abc2a48f565.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561727,43.654960500000,-79.374725100000,94f2488bcfde1ed53d2d444358285d17,47 Mutual Street,False,Toronto,Ontario,47 Mutual Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/2208-47-mutual-street-toronto-ontario-m5b-0c6,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,Yes,1,True,True,False,"['Balcony', 'Dishwasher', 'Hardwood Floors', 'Microwave']"
16,580204,1162718,580204,"2 BED 1 BATH - CONDOMINIUM FOR RENT - 1040 THE QUEENSWAY, ETOBICOKE, ONTARIO",2555,Apartment,800,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580204/thumber_11180128.v.120de59945fe79ddfad7af2f8f26617d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580204/thumber_11180128.v.120de59945fe79ddfad7af2f8f26617d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580204/slide_11180128.v.120de59945fe79ddfad7af2f8f26617d.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/580204,43.623567900000,-79.516016000000,1b783798074fc9efac5d719be31504b2,1040 The Queensway,False,Toronto,Ontario,1040 The Queensway,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/501-1040-the-queensway-etobicoke-ontario-m8z-0a7,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,['Water'],"['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
17,443341,1345751,443341,Gorgeous views from Spacious units!,1900 - 2400,Apartment,"780, 850, 970",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443341/thumber_6686328.v.8df10eac3191a4f602eb5edb3f783170.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443341/thumber_6686328.v.8df10eac3191a4f602eb5edb3f783170.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443341/slide_6686328.v.8df10eac3191a4f602eb5edb3f783170.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/443341,43.727296500000,-79.325021300000,8f2097952099fe0dc49dc0a454671797,55 Wynford Heights Crescent,False,Toronto,Ontario,55 Wynford Heights Crescent,,,4164443063,,Phone||Text||Email,https://hrpm.ca/properties/55-wynford-heights-crescent-toronto-on-3/,1,Non-Smoking,Long Term,"outdoor, underground, covered",active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['City views', 'Elevator', 'Storage Lockers']"
18,594113,1194684,594113,"9 BOARDWALK DR. #325 - EXECUTIVE 2BED/2BATH, PARKING, LOCKER",4600,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594113/thumber_11252406.v.bab44c74dc39c3dca24d749a84befde2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594113/thumber_11252406.v.bab44c74dc39c3dca24d749a84befde2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594113/slide_11252406.v.bab44c74dc39c3dca24d749a84befde2.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/594113,43.664076600000,-79.309678200000,33b1450a90957d891a0e19c6109f9352,"9 Boardwalk Drive,",False,Toronto,Ontario,"9 Boardwalk Drive,",,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,2,No,2,True,True,"['Heat', 'Water']","['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
19,448809,1373758,448809,"1401 & 1407 Dupont Street, Toronto",1750 - 2800,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448809/thumber_9976156.v.fcc325ad229e97a3cc565d729ddaa35e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448809/thumber_9976156.v.fcc325ad229e97a3cc565d729ddaa35e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448809/slide_9976156.v.fcc325ad229e97a3cc565d729ddaa35e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/448809,43.666158800000,-79.447703000000,f20fd16c44ecfde99956f6f871502459,1401-1407 Dupont Street,False,Toronto,Ontario,1401-1407 Dupont Street,,,4165310303,,Phone||Text||Email,"http://www.westburyrentals.com/buildings-available/1401-1407-dupont-street/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=1401%20&amp;%201407%20Dupont%20Street,%20Toronto",1,,Long Term,,active,,3,RSYNC,0,studio - 3,No,1 - 2,True,True,False,
20,579560,1162718,579560,"1 BED + DEN 1.5 BATH - CONDOMINIUM FOR RENT - 633 BAY STREET, TORONTO, ONTARIO",3000,Apartment,860,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579560/thumber_10530008.v.759b83b0dd44fea2bfbd2a4d476245c8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579560/thumber_10530008.v.759b83b0dd44fea2bfbd2a4d476245c8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579560/slide_10530008.v.759b83b0dd44fea2bfbd2a4d476245c8.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/579560,43.656705900000,-79.383457600000,74b611e1dd906f749493c072cb848f04,633 Bay Street,False,Toronto,Ontario,633 Bay Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/1508-633-bay-street-toronto-ontario-m5g-2g4,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,Yes,1.5,True,True,False,"['Dishwasher', 'Fridge', 'In-suite Storage', 'Laundry - In Suite']"
21,420751,1243637,420751,79 Dentonia Park Avenue,1700 - 1750,Apartment,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/420751/thumber_8018887.v.5374880d589f23d48bf5e8d3fad7c80a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/420751/thumber_8018887.v.5374880d589f23d48bf5e8d3fad7c80a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/420751/slide_8018887.v.5374880d589f23d48bf5e8d3fad7c80a.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/420751,43.695094000000,-79.289102600000,6eed2f6bfcd0872e07575de9b9e14d88,79 Dentonia Park Avenue,False,Toronto,Ontario,79 Dentonia Park Avenue,,,4163909911,8777907765,Phone||Text||Email,https://www.ppml.ca/properties/79-dentonia-park-avenue,1,Non-Smoking,Long Term,street parking,active,,3,RSYNC,0,1 - 1,No,1,False,False,False,"['Fridge', 'Hardwood Floors', 'Laundry - In Suite', 'Oven/Stove']"
22,580779,1650769,580779,Corporate Stays,4500,Apartment,520,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580779/thumber_10441355.v.ebe499ed5364f1a1e06d3a42fdd632c2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580779/thumber_10441355.v.ebe499ed5364f1a1e06d3a42fdd632c2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580779/slide_10441355.v.ebe499ed5364f1a1e06d3a42fdd632c2.jpg,/on/toronto/rentals/apartment/1-bedroom/short-term/580779,43.649572900000,-79.388090100000,894ef00907db4fb4c19f7ac247f224d0,199 Richmond St W,False,Toronto,Ontario,199 Richmond St W,,,5142776464,,Phone||Text||Email,https://corporatestays.com/en/cs-buildings/studio-on-richmond/,1,Non-Smoking,Short Term,,active,,3,RSYNC,0,1,No,1,False,False,"['Heat', 'Water', 'Electricity', 'Internet']","['Air Conditioning', 'Dishwasher', 'Fridge', 'Hardwood Floors']"
23,592046,2050083,592046,Laneway Suite - 231 Symington Avenue,3200,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592046/thumber_11115577.v.0ac2e89a45e893633aa1fbe9f10758ad.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592046/thumber_11115577.v.0ac2e89a45e893633aa1fbe9f10758ad.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592046/slide_11115577.v.0ac2e89a45e893633aa1fbe9f10758ad.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/592046,43.663529000000,-79.450030600000,f91e5d7fefab857080f939c24faef1c2,231 Symington Avenue,False,Toronto,Ontario,231 Symington Avenue,,,6473675289,,Phone||Text||Email,https://rpmon031.appfolio.com/listings/detail/66a68ca0-0a89-496d-abd2-1040debbf119,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1.5,True,True,False,"['Air Conditioning', 'Dishwasher', 'Fridge', 'Laundry - In Suite']"
24,592630,1194684,592630,"108 QUEEN ST. E. 2ND FLOOR - 1BED/2BATH, LAUNDRY, ROOFTOP TERRACE",4350,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592630/thumber_11152700.v.2b2c4bf86104dc1233f73e2b2a111a81.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592630/thumber_11152700.v.2b2c4bf86104dc1233f73e2b2a111a81.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592630/slide_11152700.v.2b2c4bf86104dc1233f73e2b2a111a81.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/592630,43.653741100000,-79.373746200000,fc8bd2be1a8c30581d17dfbc3b084762,"108 Queen St. E., 2nd Fl.",False,Toronto,Ontario,"108 Queen St. E., 2nd Fl.",,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1.5,False,False,"['Heat', 'Water']","['Dishwasher', 'Fridge', 'Hardwood Floors', 'Laundry - In Suite']"
25,410534,499959,410534,LIVE WITHIN STEPS OF THE VAUGHAN METROPOLITAN CENTRE SUBWAY STATION,3100,Townhouse,875,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/410534/thumber_8649825.v.a795f6664349c0d18de9c40f3b15d660.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/410534/thumber_8649825.v.a795f6664349c0d18de9c40f3b15d660.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/410534/slide_8649825.v.a795f6664349c0d18de9c40f3b15d660.jpg,/on/toronto/rentals/townhouse/3-bedrooms/pet-friendly/410534,43.798476800000,-79.525041400000,c01e7a3d4e1bb6bc36c052b74829fb6c,7895 Jane St,False,Toronto,Ontario,7895 Jane St,,,6472503242,,Phone||Text||Email,https://zahraproperties.com/residential/met-condos,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,3,Yes,2,True,True,False,"['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
26,566095,1243637,566095,The Ellington,2200 - 3000,Apartment,", 500, 625",Immediate,"Immediate, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566095/thumber_9939682.v.6222cd62bbc3333486d5355fefac0887.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566095/thumber_9939682.v.6222cd62bbc3333486d5355fefac0887.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566095/slide_9939682.v.6222cd62bbc3333486d5355fefac0887.jpg,/on/toronto/rentals/apartment/1-bedroom/furnished/566095,43.661120100000,-79.382564500000,7b81af5c35b681fc65a726ffd312ff2c,"7 Carlton Street,",False,Toronto,Ontario,"7 Carlton Street,",,,4163909911,,Phone||Text||Email,https://www.ppml.ca/properties/the-ellington-2,1,,Long Term,,active,,3,RSYNC,0,studio - 1,"Yes, No",1,False,False,"['Heat', 'Water', 'Electricity']",
27,589023,495240,589023,Balliol & Davisville Townhomes,4300 - 5350,Apartment,"2038, , 2087",Immediate,"Immediate, December 31, November 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589023/thumber_10928853.v.6831042c1986d4c743a29d30ca4d7aa2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589023/thumber_10928853.v.6831042c1986d4c743a29d30ca4d7aa2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589023/slide_10928853.v.6831042c1986d4c743a29d30ca4d7aa2.jpg,/on/toronto/rentals/apartment/3-bedrooms/pet-friendly/589023,43.699581900000,-79.389401000000,6b7c1c47e10811a01189aba51a00e30b,207 Davisville Avenue,False,Toronto,Ontario,207 Davisville Avenue,,,6479689706,,Phone||Text||Email,https://www.sterlingkaramar.com/apartments-for-rent/balliol-and-davisville-townhomes,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,3 - 3,No,1 - 2,True,True,['Electricity'],"['Laundry - Coin/Card', 'Laundry - Shared']"
28,372793,499959,372793,Musee - 525 Adelaide Street West,3950,Apartment,834,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/372793/thumber_4921592.v.fda966e7db03211f28d345fa9b7bc9f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/372793/thumber_4921592.v.fda966e7db03211f28d345fa9b7bc9f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/372793/slide_4921592.v.fda966e7db03211f28d345fa9b7bc9f2.jpg,/on/toronto/rentals/apartment/3-bedrooms/non-smoking/372793,43.645339800000,-79.402185100000,1fd9557432a4e54e7240829cfe208353,525 Adelaide Street West,False,Toronto,Ontario,525 Adelaide Street West,,,6472503242,,Phone||Text||Email,https://zahraproperties.com/residential/525-adelaide-street-west-toronto-on4,1,Non-Smoking,Long Term,street parking,active,,3,RSYNC,0,3,No,2,False,False,False,"['Balcony', 'Dishwasher', 'Fridge', 'Hardwood Floors']"
29,577839,495240,577839,15BrenthallAve,3280 - 3330,Apartment,"1135, 1030",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577839/thumber_10322732.v.6975a30b989be2186fa39e206b03d08e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577839/thumber_10322732.v.6975a30b989be2186fa39e206b03d08e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577839/slide_10322732.v.6975a30b989be2186fa39e206b03d08e.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/577839,43.775090000000,-79.440099300000,c2b36d0abff9730c816ac597944a7da2,15 Brenthall Avenue,False,Toronto,Ontario,15 Brenthall Avenue,,,4377477897,,Phone||Text||Email,https://www.sterlingkaramar.com/apartments-for-rent/15-brenthall-avenue,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,2 - 2,No,2,True,True,False,"['Window Coverings', 'City views', 'In-suite Storage', 'Air Conditioning']"
30,593498,1487301,593498,775 Ossington Ave,1800,Apartment,308,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593498/thumber_11246696.v.8a1fe9bb32da3c3bbd39af9768b97c5c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593498/thumber_11246696.v.8a1fe9bb32da3c3bbd39af9768b97c5c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593498/slide_11246696.v.8a1fe9bb32da3c3bbd39af9768b97c5c.jpg,/on/toronto/rentals/apartment/studio/pet-friendly/593498,43.663266300000,-79.425916200000,14d2b5e9540a78daee35c10e0c1938ea,775 Ossington Avenue,False,Toronto,Ontario,775 Ossington Avenue,,,6476609800,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,0,studio,No,1,True,True,['Water'],
31,584279,1162718,584279,"1 BED 1 BATH - CONDOMINIUM FOR RENT - 70 ANNIE CRAIG DRIVE, ETOBICOKE, ONTARIO",2300,Apartment,550,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/584279/thumber_10650687.v.47f1c523354ecc55abf3e135b21c88a5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/584279/thumber_10650687.v.47f1c523354ecc55abf3e135b21c88a5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/584279/slide_10650687.v.47f1c523354ecc55abf3e135b21c88a5.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/584279,43.624742500000,-79.478927500000,11ae61424898386f99f76083d39f1a9e,70 Annie Craig Drive,False,Toronto,Ontario,70 Annie Craig Drive,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/4201-70-annie-craig-drive-toronto-ontario-m8v-0g2,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,['Water'],"['Balcony', 'Dishwasher', 'Fridge', 'In-suite Storage']"
32,593284,2127455,593284,Bloor/Yonge: 85 Bloor St. East - 1 bedroom rental. Avail parking,2400,Condo Unit,550,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593284/thumber_11191062.v.697abdec8a243515a77c140c9d3bda12.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593284/thumber_11191062.v.697abdec8a243515a77c140c9d3bda12.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593284/slide_11191062.v.697abdec8a243515a77c140c9d3bda12.jpg,/on/toronto/rentals/condo/1-bedroom/non-smoking/593284,43.670338200000,-79.384434900000,528538f807e52365e7a343144e9dc425,85 Bloor Street East,False,Toronto,Ontario,85 Bloor Street East,,,,,Email,,1,Non-Smoking,Long Term,underground,active,,3,,0,1,,1,False,False,"['Heat', 'Electricity', 'Water']","['Air Conditioning', 'Balcony', 'Laundry - In Suite', 'Dishwasher']"
33,588591,2091864,588591,Large and Spacious 1 bedroom suite available on Bay St,2345,Condo Unit,685,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588591/thumber_10899028.v.c7a9b85e7ebd02d192eb9a00cbf49266.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588591/thumber_10899028.v.c7a9b85e7ebd02d192eb9a00cbf49266.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588591/slide_10899028.v.c7a9b85e7ebd02d192eb9a00cbf49266.jpg,/on/toronto/rentals/condo/1-bedroom/pet-friendly/588591,43.663689500000,-79.386605300000,2f2dce6b70795d63e7dd10a99289c58d,909 Bay Street,False,Toronto,Ontario,909 Bay Street,,,4166182876,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,,0,1,,1,True,True,"['Heat', 'Electricity', 'Water']","['Corner Unit', 'Air Conditioning', 'Balcony', 'Private Entry']"
34,591319,1161372,591319,2 Bedroom apmt on quiet street,2400,Duplex,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591319/thumber_11065959.v.7739eee03f5c37d3d365a3a2cea31fb0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591319/thumber_11065959.v.7739eee03f5c37d3d365a3a2cea31fb0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591319/slide_11065959.v.7739eee03f5c37d3d365a3a2cea31fb0.jpg,/on/toronto/rentals/duplex/2-bedrooms/pet-friendly/591319,43.611269100000,-79.492098700000,26de5d6c9492f9a6a297887f648c6411,81 Wheatfield Road,False,Toronto,Ontario,81 Wheatfield Road,,,4169939729,,Phone||Text||Email,,1,Non-Smoking,Long Term,garage - single,active,,3,,0,2,,1,True,False,"['Heat', 'Water']","['Laundry - Shared', 'Air Conditioning', 'Balcony', 'Hardwood Floors']"
35,591067,2122936,591067,A Recently Constructed Residential Building In The Vibrant Center of Leslieville,3000,Condo Unit,717,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591067/thumber_11051688.v.74e636d1349590101422c2402b6a31e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591067/thumber_11051688.v.74e636d1349590101422c2402b6a31e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/591067/slide_11051688.v.74e636d1349590101422c2402b6a31e8.jpg,/on/toronto/rentals/condo/2-bedrooms/non-smoking/591067,43.658368300000,-79.341761700000,27d83d1e0e0c7b7142a8e70579e650c6,150 Logan Avenue,False,Toronto,Ontario,150 Logan Avenue,,,6473612825,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,,0,2,,2,False,False,"['Water', 'Heat']","['Rent-to-Own', 'Air Conditioning', 'Balcony', 'Storage Lockers']"
